조사서번호,시도,시군구,읍면동,주소,위도,경도
'170101093018530,전라북도,전주시덕진구,호성동2가,전라북도 전주시덕진구 호성동2가,35.8763775,127.1469073
'170101100618186,전라북도,전주시덕진구,송천동2가,전라북도 전주시덕진구 송천동2가,35.8763775,127.1469073
'170101135933896,전라북도,전주시완산구,평화동2가,전라북도 전주시완산구 평화동2가,35.8763775,127.1469073
'170102054649971,전라북도,전주시덕진구,송천동1가,전라북도 전주시덕진구 송천동1가,35.8719799,127.1201996
'170102180529383,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8719799,127.1201996
'170103055516666,전라북도,전주시덕진구,우아동3가,전라북도 전주시덕진구 우아동3가,35.8719799,127.1201996
'170103174129206,전라북도,전주시덕진구,팔복동2가,전라북도 전주시덕진구 팔복동2가,35.8719799,127.1201996
'170104211922235,전라북도,전주시덕진구,우아동3가,전라북도 전주시덕진구 우아동3가,35.8719799,127.1201996
'170105160402251,전라북도,전주시완산구,평화동2가,전라북도 전주시완산구 평화동2가,35.8719799,127.1201996
'170105162414514,전라북도,전주시완산구,평화동2가,전라북도 전주시완산구 평화동2가,35.8719799,127.1201996
'170105201729986,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8719799,127.1201996
'170106191135955,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8719799,127.1201996
'170106203101340,전라북도,전주시덕진구,덕진동1가,전라북도 전주시덕진구 덕진동1가,35.8719799,127.1201996
'170106233643926,전라북도,전주시완산구,상림동,전라북도 전주시완산구 상림동,35.8719799,127.1201996
'170106235904663,전라북도,전주시완산구,효자동2가,전라북도 전주시완산구 효자동2가,35.8719799,127.1201996
'170108073007779,전라북도,전주시완산구,풍남동3가,전라북도 전주시완산구 풍남동3가,35.7842944,127.1369686
'170110083957237,전라북도,전주시덕진구,팔복동1가,전라북도 전주시덕진구 팔복동1가,35.7842944,127.1369686
'170110172455445,전라북도,전주시덕진구,송천동1가,전라북도 전주시덕진구 송천동1가,35.7842944,127.1369686
'170112175349203,전라북도,전주시완산구,효자동1가,전라북도 전주시완산구 효자동1가,35.7842944,127.1369686
'170113101534163,전라북도,전주시완산구,효자동1가,전라북도 전주시완산구 효자동1가,35.7842944,127.1369686
'170115031621764,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.7842944,127.1369686
'170115123747383,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.7842944,127.1369686
'170116141421391,전라북도,전주시덕진구,금상동,전라북도 전주시덕진구 금상동,35.7842944,127.1369686
'170116172006922,전라북도,전주시완산구,중화산동2가,전라북도 전주시완산구 중화산동2가,35.7842944,127.1369686
'170117044325594,전라북도,전주시완산구,삼천동1가,전라북도 전주시완산구 삼천동1가,35.7842944,127.1369686
'170118150237206,전라북도,전주시덕진구,팔복동2가,전라북도 전주시덕진구 팔복동2가,35.860772,127.1287357
'170119020840219,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.860772,127.1287357
'170122145334205,전라북도,전주시완산구,삼천동1가,전라북도 전주시완산구 삼천동1가,35.860772,127.1287357
'170122190934664,전라북도,전주시덕진구,우아동1가,전라북도 전주시덕진구 우아동1가,35.860772,127.1287357
'170123204552747,전라북도,전주시완산구,동서학동,전라북도 전주시완산구 동서학동,35.860772,127.1287357
'170124133728195,전라북도,전주시완산구,중앙동2가,전라북도 전주시완산구 중앙동2가,35.860772,127.1287357
'170125170947236,전라북도,전주시완산구,중화산동2가,전라북도 전주시완산구 중화산동2가,35.860772,127.1287357
'170127045301597,전라북도,전주시덕진구,팔복동2가,전라북도 전주시덕진구 팔복동2가,35.860772,127.1287357
'170127122235207,전라북도,전주시덕진구,송천동1가,전라북도 전주시덕진구 송천동1가,35.860772,127.1287357
'170130012324200,전라북도,전주시덕진구,우아동2가,전라북도 전주시덕진구 우아동2가,35.860772,127.1287357
'170130211611835,전라북도,전주시완산구,남노송동,전라북도 전주시완산구 남노송동,35.860772,127.1287357
'170131222322808,전라북도,전주시완산구,효자동2가,전라북도 전주시완산구 효자동2가,35.860772,127.1287357
'170201201812678,전라북도,전주시완산구,효자동2가,전라북도 전주시완산구 효자동2가,35.8257106,127.0931971
'170203033451914,전라북도,전주시완산구,중화산동2가,전라북도 전주시완산구 중화산동2가,35.8257106,127.0931971
'170205005139739,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8257106,127.0931971
'170206053443359,전라북도,전주시완산구,효자동2가,전라북도 전주시완산구 효자동2가,35.8257106,127.0931971
'170206174055304,전라북도,전주시덕진구,팔복동4가,전라북도 전주시덕진구 팔복동4가,35.8257106,127.0931971
'170207153035635,전라북도,전주시완산구,평화동2가,전라북도 전주시완산구 평화동2가,35.8257106,127.0931971
'170207203020654,전라북도,전주시덕진구,송천동2가,전라북도 전주시덕진구 송천동2가,35.8257106,127.0931971
'170209115224986,전라북도,전주시완산구,평화동1가,전라북도 전주시완산구 평화동1가,35.8257106,127.0931971
'170211104405329,전라북도,전주시덕진구,금암동,전라북도 전주시덕진구 금암동,35.8257106,127.0931971
'170211112938743,전라북도,전주시완산구,효자동2가,전라북도 전주시완산구 효자동2가,35.8257106,127.0931971
'170211152414291,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8257106,127.0931971
'170212041557380,전라북도,전주시완산구,서신동,전라북도 전주시완산구 서신동,35.8257106,127.0931971
'170213110005102,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8257106,127.0931971
'170213153557829,전라북도,전주시완산구,색장동,전라북도 전주시완산구 색장동,35.8257106,127.0931971
'170214200124498,전라북도,전주시완산구,삼천동3가,전라북도 전주시완산구 삼천동3가,35.8257106,127.0931971
'170215014402890,전라북도,전주시완산구,서노송동,전라북도 전주시완산구 서노송동,35.8257106,127.0931971
'170215154105507,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8257106,127.0931971
'170215233245843,전라북도,전주시덕진구,우아동2가,전라북도 전주시덕진구 우아동2가,35.8257106,127.0931971
'170218222650936,전라북도,전주시완산구,서서학동,전라북도 전주시완산구 서서학동,35.8257106,127.0931971
'170220054420409,전라북도,전주시덕진구,진북동,전라북도 전주시덕진구 진북동,35.8257106,127.0931971
'170221131412195,전라북도,전주시완산구,서완산동2가,전라북도 전주시완산구 서완산동2가,35.8257106,127.0931971
'170221192935289,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8257106,127.0931971
'170223013628215,전라북도,전주시덕진구,용정동,전라북도 전주시덕진구 용정동,35.8257106,127.0931971
'170224003202543,전라북도,전주시덕진구,우아동2가,전라북도 전주시덕진구 우아동2가,35.8257106,127.0931971
'170225034330092,전라북도,전주시완산구,서신동,전라북도 전주시완산구 서신동,35.8257106,127.0931971
'170225062701615,전라북도,전주시완산구,평화동1가,전라북도 전주시완산구 평화동1가,35.8257106,127.0931971
'170226133653857,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8257106,127.0931971
'170226171825682,전라북도,전주시완산구,삼천동1가,전라북도 전주시완산구 삼천동1가,35.8257106,127.0931971
'170226173925238,전라북도,전주시덕진구,원동,전라북도 전주시덕진구 원동,35.8501591,127.1601588
'170227180644916,전라북도,전주시완산구,삼천동1가,전라북도 전주시완산구 삼천동1가,35.8501591,127.1601588
'170301063819475,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8501591,127.1601588
'170302173107189,전라북도,전주시덕진구,팔복동4가,전라북도 전주시덕진구 팔복동4가,35.8501591,127.1601588
'170302173323308,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8501591,127.1601588
'170303104946538,전라북도,전주시덕진구,호성동1가,전라북도 전주시덕진구 호성동1가,35.8501591,127.1601588
'170303145859712,전라북도,전주시덕진구,만성동,전라북도 전주시덕진구 만성동,35.8501591,127.1601588
'170303172902356,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8501591,127.1601588
'170303211420659,전라북도,전주시덕진구,우아동3가,전라북도 전주시덕진구 우아동3가,35.8501591,127.1601588
'170305125419620,전라북도,전주시덕진구,인후동1가,전라북도 전주시덕진구 인후동1가,35.8554553,127.095419
'170307163515797,전라북도,전주시완산구,삼천동1가,전라북도 전주시완산구 삼천동1가,35.8554553,127.095419
'170308204032340,전라북도,전주시덕진구,우아동1가,전라북도 전주시덕진구 우아동1가,35.8554553,127.095419
'170309084602225,전라북도,전주시완산구,효자동3가,전라북도 전주시완산구 효자동3가,35.8554553,127.095419
'170309200454393,전라북도,전주시덕진구,송천동2가,전라북도 전주시덕진구 송천동2가,35.8554553,127.095419
'170310124801757,전라북도,전주시덕진구,팔복동2가,전라북도 전주시덕진구 팔복동2가,35.8554553,127.095419
'170310174204640,전라북도,전주시완산구,중동,전라북도 전주시완산구 중동,35.8554553,127.095419
