조사서번호,시도,시군구,읍면동,주소,위도,경도
'170624230636435,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.1195177,128.5805131
'170625011516085,경상남도,창원시 성산구,가음동,경상남도 창원시 성산구 가음동,35.1195177,128.5805131
'170625230405106,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.1195177,128.5805131
'170625205016791,경상남도,창원시 진해구,화천동,경상남도 창원시 진해구 화천동,35.1499901,128.6674024
'170626075536733,경상남도,창원시 성산구,성주동,경상남도 창원시 성산구 성주동,35.1499901,128.6674024
'170626171409927,경상남도,창원시 마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,35.2158773,128.7086469
'170627085933538,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2158773,128.7086469
'170627093745585,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.2158773,128.7086469
'170628131648576,경상남도,창원시 진해구,석동,경상남도 창원시 진해구 석동,35.2158773,128.7086469
'170628235208902,경상남도,창원시 성산구,천선동,경상남도 창원시 성산구 천선동,35.2158773,128.7086469
'170629071514354,경상남도,창원시 마산합포구,해운동,경상남도 창원시 마산합포구 해운동,35.267112,128.627377
'170629154823471,경상남도,창원시 마산합포구,해운동,경상남도 창원시 마산합포구 해운동,35.267112,128.627377
'170701165131453,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.267112,128.627377
'170702032255752,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.267112,128.627377
'170701125704984,경상남도,창원시 의창구,동정동,경상남도 창원시 의창구 동정동,35.267112,128.627377
'170703161414060,경상남도,창원시 마산합포구,중앙동2가,경상남도 창원시 마산합포구 중앙동2가,35.267112,128.627377
'170703175605663,경상남도,창원시 마산합포구,대외동,경상남도 창원시 마산합포구 대외동,35.267112,128.627377
'170703051326971,경상남도,창원시 성산구,외동,경상남도 창원시 성산구 외동,35.1275648,128.7146123
'170703235449910,경상남도,창원시 마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,35.1275648,128.7146123
'170704015716598,경상남도,창원시 진해구,경화동,경상남도 창원시 진해구 경화동,35.1275648,128.7146123
'170706155313375,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1142448,128.7777522
'170706231203761,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1142448,128.7777522
'170707110956468,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.1142448,128.7777522
'170707131940570,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.1142448,128.7777522
'170709131542593,경상남도,창원시 마산회원구,두척동,경상남도 창원시 마산회원구 두척동,35.1142448,128.7777522
'170709235113554,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1142448,128.7777522
'170710022701636,경상남도,창원시 진해구,명동,경상남도 창원시 진해구 명동,35.1142448,128.7777522
'170710145522361,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.1142448,128.7777522
'170710201923308,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1142448,128.7777522
'170712155719773,경상남도,창원시 마산합포구,현동,경상남도 창원시 마산합포구 현동,35.1142448,128.7777522
'170711230055288,경상남도,창원시 마산합포구,해운동,경상남도 창원시 마산합포구 해운동,35.1142448,128.7777522
'170712080631277,경상남도,창원시 의창구,대원동,경상남도 창원시 의창구 대원동,35.1142448,128.7777522
'170712134637852,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.2147343,128.5681492
'170712141244633,경상남도,창원시 성산구,사파동,경상남도 창원시 성산구 사파동,35.162215,128.7018743
'170712204613149,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.162215,128.7018743
'170713221204346,경상남도,창원시 진해구,도만동,경상남도 창원시 진해구 도만동,35.162215,128.7018743
'170717191200682,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.162215,128.7018743
'170716211856451,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.162215,128.7018743
'170715001448063,경상남도,창원시 의창구,대원동,경상남도 창원시 의창구 대원동,35.162215,128.7018743
'170715150920483,경상남도,창원시 진해구,석동,경상남도 창원시 진해구 석동,35.162215,128.7018743
'170718025152070,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.162215,128.7018743
'170722194720051,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.162215,128.7018743
'170720004934742,경상남도,창원시 의창구,용호동,경상남도 창원시 의창구 용호동,35.2287727,128.5842031
'170720163104433,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2287727,128.5842031
'170724205702079,경상남도,창원시 마산합포구,신포동2가,경상남도 창원시 마산합포구 신포동2가,35.2287727,128.5842031
'170721215657583,경상남도,창원시 진해구,제덕동,경상남도 창원시 진해구 제덕동,35.2287727,128.5842031
'170731220717625,경상남도,창원시 마산회원구,석전동,경상남도 창원시 마산회원구 석전동,35.2287727,128.5842031
'170724054252676,경상남도,창원시 진해구,안골동,경상남도 창원시 진해구 안골동,35.2287727,128.5842031
'170731235255610,경상남도,창원시 마산회원구,구암동,경상남도 창원시 마산회원구 구암동,35.2287727,128.5842031
'170724172851882,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2287727,128.5842031
'170724203230852,경상남도,창원시 마산합포구,완월동,경상남도 창원시 마산합포구 완월동,35.2287727,128.5842031
'170725004853161,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.2287727,128.5842031
'170725094358030,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.2287727,128.5842031
'170725162104195,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.220987,128.6737061
'170727092358690,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.220987,128.6737061
'170727101508020,경상남도,창원시 성산구,성산동,경상남도 창원시 성산구 성산동,35.220987,128.6737061
'170801005832955,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.220987,128.6737061
'170730150818298,경상남도,창원시 성산구,불모산동,경상남도 창원시 성산구 불모산동,35.220987,128.6737061
'170729180111542,경상남도,창원시 의창구,신월동,경상남도 창원시 의창구 신월동,35.220987,128.6737061
'170801231420866,경상남도,창원시 의창구,소답동,경상남도 창원시 의창구 소답동,35.220987,128.6737061
'170806153345566,경상남도,창원시 마산회원구,회원동,경상남도 창원시 마산회원구 회원동,35.220987,128.6737061
'170803144500165,경상남도,창원시 성산구,가음동,경상남도 창원시 성산구 가음동,35.220987,128.6737061
'170804113949369,경상남도,창원시 진해구,석동,경상남도 창원시 진해구 석동,35.220987,128.6737061
'170806091222959,경상남도,창원시 의창구,소계동,경상남도 창원시 의창구 소계동,35.220987,128.6737061
'170805162454888,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.220987,128.6737061
'170807110243545,경상남도,창원시 마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,35.220987,128.6737061
'170807101151787,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.2197859,128.6857217
'170806112045955,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2197859,128.6857217
'170811104232552,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.2197859,128.6857217
'170807163331010,경상남도,창원시 의창구,명서동,경상남도 창원시 의창구 명서동,35.2197859,128.6857217
'170808001757440,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2197859,128.6857217
'170808112656251,경상남도,창원시 의창구,명서동,경상남도 창원시 의창구 명서동,35.2197859,128.6857217
'170808151821124,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.2197859,128.6857217
'170809072621630,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2197859,128.6857217
'170809133847552,경상남도,창원시 의창구,용호동,경상남도 창원시 의창구 용호동,35.2197859,128.6857217
'170816134302250,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.2197859,128.6857217
'170811173514486,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.2197859,128.6857217
'170812013018157,경상남도,창원시 의창구,사림동,경상남도 창원시 의창구 사림동,35.2197859,128.6857217
'170815190600530,경상남도,창원시 마산회원구,석전동,경상남도 창원시 마산회원구 석전동,35.2197859,128.6857217
'170812235213535,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.2197859,128.6857217
'170817101152584,경상남도,창원시 진해구,경화동,경상남도 창원시 진해구 경화동,35.2197859,128.6857217
'170814101942600,경상남도,창원시 의창구,소답동,경상남도 창원시 의창구 소답동,35.2197859,128.6857217
'170815080038701,경상남도,창원시 성산구,성산동,경상남도 창원시 성산구 성산동,35.2197859,128.6857217
'170815141649847,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.2197859,128.6857217
'170821072029754,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2197859,128.6857217
'170821074646752,경상남도,창원시 마산회원구,석전동,경상남도 창원시 마산회원구 석전동,35.2197859,128.6857217
'170821073933594,경상남도,창원시 의창구,소답동,경상남도 창원시 의창구 소답동,35.2197859,128.6857217
'170821144722194,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.1091336,128.817681
'170821125704224,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.1091336,128.817681
'170824114550862,경상남도,창원시 마산회원구,회원동,경상남도 창원시 마산회원구 회원동,35.1091336,128.817681
'170823054406270,경상남도,창원시 성산구,사파동,경상남도 창원시 성산구 사파동,35.1091336,128.817681
'170825082501085,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1091336,128.817681
'170825180051759,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.1091336,128.817681
'170828185635773,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.0864348,128.7914554
'170825185410437,경상남도,창원시 진해구,용원동,경상남도 창원시 진해구 용원동,35.0864348,128.7914554
'170826203718143,경상남도,창원시 성산구,성주동,경상남도 창원시 성산구 성주동,35.0864348,128.7914554
'170827114546169,경상남도,창원시 진해구,경화동,경상남도 창원시 진해구 경화동,35.0864348,128.7914554
'170827151426207,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.0864348,128.7914554
'170901013801203,경상남도,창원시 마산합포구,자산동,경상남도 창원시 마산합포구 자산동,35.0864348,128.7914554
'170830161624335,경상남도,창원시 마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,35.1510937,128.7228741
'170831174406007,경상남도,창원시 성산구,신촌동,경상남도 창원시 성산구 신촌동,35.1510937,128.7228741
'170903103209203,경상남도,창원시 마산합포구,가포동,경상남도 창원시 마산합포구 가포동,35.1510937,128.7228741
'170903102152100,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1510937,128.7228741
'170901085356575,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.1510937,128.7228741
'170901091013356,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1510937,128.7228741
'170906210936067,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.1510937,128.7228741
'170901220310242,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.1510937,128.7228741
'170908150426762,경상남도,창원시 마산합포구,중성동,경상남도 창원시 마산합포구 중성동,35.1510937,128.7228741
'170904084711473,경상남도,창원시 마산합포구,중앙동2가,경상남도 창원시 마산합포구 중앙동2가,35.1510937,128.7228741
'170908154825828,경상남도,창원시 마산합포구,가포동,경상남도 창원시 마산합포구 가포동,35.1510937,128.7228741
'170905090228675,경상남도,창원시 성산구,사파동,경상남도 창원시 성산구 사파동,35.1788068,128.6206585
'170905170322682,경상남도,창원시 의창구,도계동,경상남도 창원시 의창구 도계동,35.1759442,128.5391376
'170905171151812,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1759442,128.5391376
'170914222631394,경상남도,창원시 진해구,속천동,경상남도 창원시 진해구 속천동,35.1759442,128.5391376
'170905232640597,경상남도,창원시 진해구,풍호동,경상남도 창원시 진해구 풍호동,35.2100259,128.7029825
'170906234600647,경상남도,창원시 마산합포구,진북면,경상남도 창원시 마산합포구 진북면,35.2100259,128.7029825
'170914075539946,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.2100259,128.7029825
'170907220231532,경상남도,창원시 성산구,가음동,경상남도 창원시 성산구 가음동,35.2100259,128.7029825
'170908110730101,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.2100259,128.7029825
'170908231728473,경상남도,창원시 의창구,소계동,경상남도 창원시 의창구 소계동,35.2100259,128.7029825
'170910113154539,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.2100259,128.7029825
'170911093400140,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2100259,128.7029825
'170909150503566,경상남도,창원시 마산합포구,창동,경상남도 창원시 마산합포구 창동,35.1995426,128.5641059
'170911091919025,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.1995426,128.5641059
'170917195716862,경상남도,창원시 마산합포구,현동,경상남도 창원시 마산합포구 현동,35.1995426,128.5641059
'170912203238570,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.1995426,128.5641059
'170917202734336,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.1995426,128.5641059
'170914024750277,경상남도,창원시 의창구,중동,경상남도 창원시 의창구 중동,35.1715822,128.7155249
'170914221853539,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.1715822,128.7155249
'170916142625924,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.1074146,128.7602218
'170918231010740,경상남도,창원시 마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,35.1074146,128.7602218
'170919070138447,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.1598206,128.5709966
'170922072936459,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1598206,128.5709966
'170923014725062,경상남도,창원시 마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,35.1598206,128.5709966
'170926102621164,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.1598206,128.5709966
'170926110119501,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.216041,128.5859644
'170924111048970,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.216041,128.5859644
'170925071034918,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.216041,128.5859644
'170928163522659,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.216041,128.5859644
'170928165528693,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.216041,128.5859644
'170928210151042,경상남도,창원시 마산회원구,회성동,경상남도 창원시 마산회원구 회성동,35.216041,128.5859644
'170928234848057,경상남도,창원시 진해구,안골동,경상남도 창원시 진해구 안골동,35.216041,128.5859644
'170929174731628,경상남도,창원시 마산합포구,신포동1가,경상남도 창원시 마산합포구 신포동1가,35.216041,128.5859644
'171002135014704,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.216041,128.5859644
'171002174125800,경상남도,창원시 마산합포구,두월동1가,경상남도 창원시 마산합포구 두월동1가,35.216041,128.5859644
'171003184036133,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2187351,128.6614134
'171003194643716,경상남도,창원시 성산구,남산동,경상남도 창원시 성산구 남산동,35.2177911,128.6023239
'171004182709669,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2177911,128.6023239
'171009100405285,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.2177911,128.6023239
'171010071601459,경상남도,창원시 성산구,가음동,경상남도 창원시 성산구 가음동,35.2177911,128.6023239
'171010161751160,경상남도,창원시 마산회원구,두척동,경상남도 창원시 마산회원구 두척동,35.2177911,128.6023239
'171011154607061,경상남도,창원시 의창구,서상동,경상남도 창원시 의창구 서상동,35.2177911,128.6023239
'171011154533195,경상남도,창원시 성산구,반지동,경상남도 창원시 성산구 반지동,35.2177911,128.6023239
'171014060639337,경상남도,창원시 의창구,신월동,경상남도 창원시 의창구 신월동,35.2177911,128.6023239
'171015000926585,경상남도,창원시 의창구,용지동,경상남도 창원시 의창구 용지동,35.2420832,128.706151
'171015064109339,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1120816,128.7344485
'171015191912210,경상남도,창원시 마산합포구,완월동,경상남도 창원시 마산합포구 완월동,35.1120816,128.7344485
'171016115548527,경상남도,창원시 의창구,동정동,경상남도 창원시 의창구 동정동,35.2610846,128.6408816
'171025194223622,경상남도,창원시 마산합포구,현동,경상남도 창원시 마산합포구 현동,35.2610846,128.6408816
'171017090154219,경상남도,창원시 의창구,명서동,경상남도 창원시 의창구 명서동,35.2610846,128.6408816
'171018000612764,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2610846,128.6408816
'171025211053577,경상남도,창원시 마산합포구,예곡동,경상남도 창원시 마산합포구 예곡동,35.2610846,128.6408816
'171022125248988,경상남도,창원시 의창구,용호동,경상남도 창원시 의창구 용호동,35.250683,128.5742307
'171022142444960,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.250683,128.5742307
'171022152449288,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.250683,128.5742307
'171024200640351,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.250683,128.5742307
'171101132147246,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.250683,128.5742307
'171030200006380,경상남도,창원시 성산구,양곡동,경상남도 창원시 성산구 양곡동,35.250683,128.5742307
'171028065033255,경상남도,창원시 의창구,용호동,경상남도 창원시 의창구 용호동,35.250683,128.5742307
'171031103046430,경상남도,창원시 마산합포구,두월동1가,경상남도 창원시 마산합포구 두월동1가,35.250683,128.5742307
'171031192450936,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.250683,128.5742307
'171029203402409,경상남도,창원시 성산구,사파동,경상남도 창원시 성산구 사파동,35.250683,128.5742307
'171030024223560,경상남도,창원시 진해구,풍호동,경상남도 창원시 진해구 풍호동,35.250683,128.5742307
'171031120710614,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.250683,128.5742307
'171030202306367,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.250683,128.5742307
'171109145745849,경상남도,창원시 성산구,불모산동,경상남도 창원시 성산구 불모산동,35.250683,128.5742307
'171102174826229,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.250683,128.5742307
'171102184609002,경상남도,창원시 진해구,남양동,경상남도 창원시 진해구 남양동,35.250683,128.5742307
'171108234239297,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.250683,128.5742307
'171110183006999,경상남도,창원시 마산회원구,구암동,경상남도 창원시 마산회원구 구암동,35.187443,128.5586461
'171106220643537,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1589877,128.6846902
'171106094943579,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1589877,128.6846902
'171105155114416,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.1589877,128.6846902
'171106010552133,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1589877,128.6846902
'171106061852487,경상남도,창원시 의창구,봉곡동,경상남도 창원시 의창구 봉곡동,35.1932711,128.5634243
'171106110140558,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.2087917,128.5785763
'171107054919750,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.1869984,128.6760725
'171123085754643,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2137982,128.6390098
'171108000149233,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2137982,128.6390098
'171108091724186,경상남도,창원시 진해구,남양동,경상남도 창원시 진해구 남양동,35.2137982,128.6390098
'171110110955258,경상남도,창원시 마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,35.2137982,128.6390098
'171110115636903,경상남도,창원시 마산회원구,봉암동,경상남도 창원시 마산회원구 봉암동,35.2137982,128.6390098
'171110131424451,경상남도,창원시 성산구,성주동,경상남도 창원시 성산구 성주동,35.2137982,128.6390098
'171110132433561,경상남도,창원시 진해구,자은동,경상남도 창원시 진해구 자은동,35.2137982,128.6390098
'171115141903030,경상남도,창원시 의창구,사림동,경상남도 창원시 의창구 사림동,35.2295325,128.5703324
'171114230935862,경상남도,창원시 진해구,성내동,경상남도 창원시 진해구 성내동,35.2295325,128.5703324
'171114232713020,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2295325,128.5703324
'171114232049032,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.2295325,128.5703324
'171115132610807,경상남도,창원시 성산구,양곡동,경상남도 창원시 성산구 양곡동,35.2295325,128.5703324
'171116024506003,경상남도,창원시 진해구,석동,경상남도 창원시 진해구 석동,35.2295325,128.5703324
'171121002154788,경상남도,창원시 의창구,명서동,경상남도 창원시 의창구 명서동,35.2295325,128.5703324
'171116215127989,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.2480416,128.6439278
'171117171510592,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2480416,128.6439278
'171117220223619,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2480416,128.6439278
'171119161149346,경상남도,창원시 마산합포구,완월동,경상남도 창원시 마산합포구 완월동,35.2480416,128.6439278
'171118130936691,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.2480416,128.6439278
'171118173232767,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.2480416,128.6439278
'171119173027280,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.2480416,128.6439278
'171119202447552,경상남도,창원시 마산합포구,진북면,경상남도 창원시 마산합포구 진북면,35.1243486,128.807117
'171119173540197,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.2130995,128.7004538
'171123215342232,경상남도,창원시 마산회원구,양덕동,경상남도 창원시 마산회원구 양덕동,35.1408364,128.6664836
'171119234100894,경상남도,창원시 의창구,용호동,경상남도 창원시 의창구 용호동,35.1721013,128.6663485
'171120074850825,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.2027371,128.673952
'171120161106261,경상남도,창원시 마산합포구,월영동,경상남도 창원시 마산합포구 월영동,35.2027371,128.673952
'171120230541340,경상남도,창원시 마산합포구,진전면,경상남도 창원시 마산합포구 진전면,35.2027371,128.673952
'171128175437620,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2027371,128.673952
'171123022026332,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.2027371,128.673952
'171123102435808,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2027371,128.673952
'171127194626491,경상남도,창원시 마산합포구,현동,경상남도 창원시 마산합포구 현동,35.2027371,128.673952
'171125115144555,경상남도,창원시 진해구,덕산동,경상남도 창원시 진해구 덕산동,35.2027371,128.673952
'171125000105071,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.1110771,128.7127834
'171125162518658,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2419399,128.662347
'171127233958971,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2419399,128.662347
'171128052417054,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2419399,128.662347
'171128161122699,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.1665668,128.6170312
'171129125114590,경상남도,창원시 성산구,신촌동,경상남도 창원시 성산구 신촌동,35.1665668,128.6170312
'171129213649945,경상남도,창원시 마산회원구,구암동,경상남도 창원시 마산회원구 구암동,35.1482011,128.6594371
'171130003946770,경상남도,창원시 성산구,성주동,경상남도 창원시 성산구 성주동,35.1482011,128.6594371
'171130011550726,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2520272,128.5939682
'171201001312032,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2520272,128.5939682
'171201061839291,경상남도,창원시 진해구,남양동,경상남도 창원시 진해구 남양동,35.2520272,128.5939682
'171201095441931,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.2520272,128.5939682
'171201164346064,경상남도,창원시 진해구,장천동,경상남도 창원시 진해구 장천동,35.2520272,128.5939682
'171201193731655,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.2520272,128.5939682
'171202142753553,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2520272,128.5939682
'171205194508127,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2330946,128.5615773
'171204084723599,경상남도,창원시 진해구,여좌동,경상남도 창원시 진해구 여좌동,35.2330946,128.5615773
'171208212820510,경상남도,창원시 성산구,신촌동,경상남도 창원시 성산구 신촌동,35.2330946,128.5615773
'171208214548876,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.2330946,128.5615773
'171205144148437,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2682616,128.6077497
'171205202830741,경상남도,창원시 마산회원구,구암동,경상남도 창원시 마산회원구 구암동,35.2682616,128.6077497
'171206135413272,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2682616,128.6077497
'171208001742784,경상남도,창원시 성산구,남산동,경상남도 창원시 성산구 남산동,35.2682616,128.6077497
'171213101423981,경상남도,창원시 성산구,신촌동,경상남도 창원시 성산구 신촌동,35.1569177,128.5501049
'171208132723003,경상남도,창원시 진해구,청안동,경상남도 창원시 진해구 청안동,35.158224,128.6605165
'171209081455215,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.158224,128.6605165
'171209173230121,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.158224,128.6605165
'171218195412424,경상남도,창원시 의창구,차용동,경상남도 창원시 의창구 차용동,35.2102172,128.7165993
'171210131812023,경상남도,창원시 진해구,안골동,경상남도 창원시 진해구 안골동,35.2102172,128.7165993
'171218154458680,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.0986436,128.7301299
'171215233307314,경상남도,창원시 의창구,신월동,경상남도 창원시 의창구 신월동,35.0986436,128.7301299
'171214100410327,경상남도,창원시 마산합포구,중성동,경상남도 창원시 마산합포구 중성동,35.1144927,128.7036786
'171219081009251,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1786291,128.6859461
'171215154934977,경상남도,창원시 성산구,성산동,경상남도 창원시 성산구 성산동,35.1495572,128.6582335
'171214005545506,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2436553,128.6096693
'171215212821671,경상남도,창원시 성산구,성산동,경상남도 창원시 성산구 성산동,35.1809533,128.5590981
