시군구,도로명,주소,사고건수,사망자수,중상자수,경상자수,부상신고자수,위도,경도
경남 창원시,구산로,경남 창원시 구산로,4,0,1,5,0,35.1099624,128.5835707
경남 창원시,마전길,경남 창원시 마전길,1,0,0,1,1,35.1306024,128.5318937
경남 창원시,유산군령로,경남 창원시 유산군령로,1,0,1,0,0,35.1249477,128.5496507
경남 창원시,수정2길,경남 창원시 수정2길,1,0,1,0,0,35.1214939,128.5745734
경남 창원시,지산2길,경남 창원시 지산2길,1,0,1,0,0,35.1155875,128.4695989
경남 창원시,부산1길,경남 창원시 부산1길,1,0,2,0,0,35.1409572,128.4649081
경남 창원시,해양관광로,경남 창원시 해양관광로,16,1,10,10,2,35.0971879,128.5578294
경남 창원시,삼진의거대로,경남 창원시 삼진의거대로,13,0,7,5,2,35.1214091,128.4916586
경남 창원시,진마대로,경남 창원시 진마대로,2,0,1,0,1,35.1483635,128.328632
경남 창원시,신기남산길,경남 창원시 신기남산길,1,0,1,3,0,35.1124143,128.4747679
경남 창원시,노산북7길,경남 창원시 노산북7길,1,0,0,1,0,35.2133828,128.5727661
경남 창원시,월영남로,경남 창원시 월영남로,1,0,0,1,0,35.1792403,128.5571311
경남 창원시,밤밭고개로,경남 창원시 밤밭고개로,1,0,0,0,1,35.1800654,128.557357
경남 창원시,남성로,경남 창원시 남성로,13,1,4,8,2,35.2046533,128.5740919
경남 창원시,회원남25길,경남 창원시 회원남25길,2,0,2,1,1,35.2155018,128.5646069
경남 창원시,문화의길,경남 창원시 문화의길,3,0,2,2,0,35.206949,128.5787065
경남 창원시,노산남7길,경남 창원시 노산남7길,2,0,0,2,1,35.2107415,128.5741193
경남 창원시,교방서1길,경남 창원시 교방서1길,2,0,2,3,1,35.2101916,128.5645685
경남 창원시,노산서18길,경남 창원시 노산서18길,2,0,1,1,0,35.2138744,128.5629941
경남 창원시,합포서9길,경남 창원시 합포서9길,2,0,1,1,0,35.195748,128.556165
경남 창원시,동서동2길,경남 창원시 동서동2길,9,0,3,10,1,35.2016121,128.5729654
경남 창원시,어시장9길,경남 창원시 어시장9길,4,1,3,0,0,35.2025149,128.5750245
경남 창원시,동서남2길,경남 창원시 동서남2길,3,0,0,4,0,35.2013205,128.5698549
경남 창원시,산호북17길,경남 창원시 산호북17길,3,0,2,1,0,35.2179099,128.5858984
경남 창원시,산호북1길,경남 창원시 산호북1길,1,0,1,0,0,35.2184274,128.5846905
경남 창원시,중앙동3길,경남 창원시 중앙동3길,3,0,0,2,1,35.194568,128.5690774
경남 창원시,반월동5길,경남 창원시 반월동5길,2,0,1,1,0,35.1891287,128.5628949
경남 창원시,월영동12길,경남 창원시 월영동12길,1,0,1,2,0,35.1788533,128.5619534
경남 창원시,문화북1길,경남 창원시 문화북1길,5,0,2,3,0,35.1874667,128.5610424
경남 창원시,문화동14길,경남 창원시 문화동14길,6,0,1,6,1,35.1833574,128.5608806
경남 창원시,문화남11길,경남 창원시 문화남11길,4,0,0,4,0,35.1838368,128.5573905
경남 창원시,월영북16길,경남 창원시 월영북16길,1,0,1,0,0,35.1811276,128.5570484
경남 창원시,문화동3길,경남 창원시 문화동3길,1,0,0,1,0,35.1871561,128.5625991
경남 창원시,문화동13길,경남 창원시 문화동13길,3,0,1,2,0,35.1820009,128.5602754
경남 창원시,심온길,경남 창원시 심온길,2,0,2,0,0,35.2025675,128.5635161
경남 창원시,문화북5길,경남 창원시 문화북5길,1,0,0,1,0,35.1872423,128.5586091
