버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.344537815,0.333333333,0.427041499,0.506329114,0.303278689,문화주유소,광주 북구 동문대로 299 (문흥동),35.1886453,126.9262485
0.075630252,0.151515152,0.012717537,0.012658228,0.016393443,첨단북광주IC주유소,광주광역시 북구 삼소로 318 (월출동),35.2475859,126.8730577
0.079831933,0.151515152,0.012717537,0.012658228,0.016393443,테크노파크주유소,광주 북구 삼소로 307 (월출동),35.2473811,126.8737088
0.197478992,0.151515152,0.109772423,0.202531646,0.172131148,도동재주유소,광주 북구 동문대로 410,35.1981474,126.9352892
0.180672269,0.393939394,0.02811245,0.025316456,0.073770492,북광주IC주유소,광주 북구 하서로 678 (지야동),35.2345249,126.8734218
0.306722689,0.515151515,0.241633199,0.518987342,0.278688525,현대오일뱅크(주)직영 양산주유소,광주 북구 하서로 255 (양산동),35.2092861,126.8715422
0.31512605,0.454545455,0.249665328,0.620253165,0.278688525,현대오일뱅크(주) 대림셀프주유소,광주 북구 하서로 380 (양산동),35.2103021,126.873851
0.56302521,0.363636364,0.447791165,0.658227848,0.631147541,두암주유소,광주 북구 군왕로 103 (두암동),35.1703631,126.9323078
0.302521008,0.272727273,0.271753681,0.481012658,0.368852459,광주화물터미널(주),광주 북구 동문대로 280 (각화동),35.1813598,126.9387502
0.432773109,0.272727273,0.338018742,0.658227848,0.418032787,SK에너지(주) 으뜸주유소,광주 북구 군왕로 177 (두암동),35.1770732,126.9337669
0.226890756,0.242424242,0.114457831,0.455696203,0.12295082,일신주유소,광주 북구 설죽로 645 (일곡동),35.2150941,126.8999934
0.365546218,0.454545455,0.294511379,0.544303797,0.43442623,주공주유소,광주 북구 북문대로 190 (운암동),35.1851938,126.8708169
0.399159664,0.424242424,0.350736278,0.670886076,0.450819672,SK에너지 일곡제일주유소,광주 북구 설죽로 421 (삼각동),35.1968571,126.8996529
0.105042017,0.181818182,0.001338688,0.012658228,0.06557377,용전IC주유소,광주 북구 우치로 842 (용전동),35.2380001,126.8938888
0.420168067,0.454545455,0.246987952,0.46835443,0.336065574,세오(주)직영 미래주유소,광주 북구 임방울대로 979 (신용동),35.2147967,126.864944
0.277310924,0.333333333,0.256358768,0.556962025,0.254098361,일곡주유소,광주 북구 우치로422번길 22 (삼각동),35.2045394,126.9023179
0.306722689,0.272727273,0.285140562,0.53164557,0.368852459,(주)안국에너지 우신주유소,광주 북구 동문대로 218 (각화동),35.181928,126.9367359
0.701680672,0.181818182,0.463855422,0.620253165,0.778688525,(주)반디석유 산수점,광주 동구 필문대로 164,35.1560015,126.9312069
0.668067227,0.151515152,0.407630522,0.53164557,0.737704918,(주)대창석유직영 지산주유소,광주 동구 필문대로 219 (지산동),35.1510858,126.9309496
0.920168067,0.424242424,0.493975904,0.670886076,0.991803279,(주)대창석유직영 동명주유소,광주 동구 필문대로 237 (동명동),35.1527903,126.9203726
0.222689076,0.090909091,0.092369478,0.291139241,0.081967213,삼영아름주유소,광주 동구 남문로 523 (용산동),35.1095083,126.9201748
0.659663866,0.212121212,0.438420348,0.620253165,0.844262295,(주)아승그린주유소,광주 동구 필문대로153번길 3,35.1571625,126.9319194
0.268907563,0.151515152,0.115796519,0.303797468,0.229508197,주남셀프주유소,광주 동구 남문로 350,35.1196779,126.9327871
0.340336134,0.090909091,0.129852744,0.341772152,0.229508197,현대오일뱅크(주)직영 학운IC주유소,광주 동구 의재로 111 (운림동),35.1323521,126.9398649
0.029411765,0,0.000669344,0.012658228,0.016393443,솔바우주유소,광주 동구 남계길 4 (내남동),35.0965683,126.9399346
0.512605042,0.121212121,0.24832664,0.46835443,0.31147541,학동주유소,광주 동구 남문로 705 (학동),35.1336209,126.932735
0.957983193,0.727272727,0.652610442,0.64556962,0.721311475,독립로주유소,광주 남구 독립로 143,35.1462057,126.9034134
0.953781513,0.727272727,0.66398929,0.620253165,0.721311475,서양새마을금고주유소,광주 남구 독립로 140 (월산동),35.1460182,126.9039087
0.399159664,0.363636364,0.196117805,0.493670886,0.31147541,남선석유(주)빛고을주유소,광주 남구 서문대로 42,35.1098938,126.8786422
0.394957983,0.363636364,0.249665328,0.759493671,0.418032787,알라딘효천,광주 남구 서문대로 37 (이장동),35.1137562,126.8905454
0.399159664,0.363636364,0.221552878,0.481012658,0.196721311,송암B주유소,광주 남구 서문대로 483,35.1084131,126.8858023
0.285714286,0.363636364,0.152610442,0.202531646,0.139344262,광주대주유소,광주 남구 서문대로 566 (송하동),35.1046062,126.8757093
0.743697479,0.363636364,0.46519411,0.860759494,0.729508197,(주)대동주유소,광주 남구 대남대로 153,35.1335318,126.9082631
0.861344538,0.696969697,0.702811245,0.64556962,0.721311475,(주)온누리주유소,광주 남구 금화로 407 (월산동),35.14873,126.8950312
0.331932773,0.484848485,0.137884873,0.278481013,0.237704918,효천산업주유소,광주 남구 서문대로 329 (임암동),35.1069143,126.8680213
0.861344538,0.666666667,0.677376171,0.594936709,0.713114754,마트몰(주)대남로주유소,광주 남구  대남대로 399 (월산동),35.1496794,126.894755
0.974789916,0.727272727,0.708165997,0.53164557,0.991803279,대원주유소,광주 남구 대남대로 329 (월산동),35.1510936,126.902089
0.962184874,0.757575758,0.699464525,0.544303797,0.991803279,캡틴월산주유소,광주 남구 대남대로 336 (월산동),35.1514282,126.9012175
0.886554622,0.636363636,0.550200803,0.759493671,0.647540984,늘푸른주유소,광주 남구 독립로 69 (백운동),35.1399474,126.9018272
0.306722689,0.424242424,0.089692102,0.265822785,0.147540984,효천주유소,광주 남구 서문대로 321 (임암동),35.1059614,126.8701339
0.865546218,0.666666667,0.709504685,0.64556962,0.721311475,SK월드컵주유소,광주 남구 금화로 412 (월산동),35.1481592,126.8952058
0.600840336,0.393939394,0.459839357,0.898734177,0.56557377,미래주유소,광주 남구 금화로 380 (주월동),35.129978,126.8968602
0.74789916,0.545454545,0.441097724,0.860759494,0.631147541,무지개주유소,광주 남구 독립로 24 (백운동),35.1356872,126.9018932
0.079831933,0.060606061,0.005354752,0.025316456,0.049180328,대촌(상)주유소,광주 남구 회재로 206 (지석동),35.0808799,126.8340059
0.142857143,0.151515152,0.005354752,0.025316456,0.024590164,화력주유소,광주 남구 회재로 338(압촌동),35.0931104,126.8274271
0.092436975,0.060606061,0.005354752,0.025316456,0.049180328,대촌주유소,광주 남구 고싸움로 169,35.0817811,126.8315565
0.037815126,0,0,0.012658228,0.098360656,양촌주유소,광주 남구 포충로 121 (양촌동),35.0665451,126.7880716
0.537815126,0.393939394,0.369477912,0.82278481,0.385245902,지에스칼텍스㈜ 21세기주유소,광주 남구 서문대로 697 (진월동),35.121637,126.8981948
0.596638655,0.393939394,0.458500669,0.873417722,0.56557377,(주)대창석유직영 남광주주유소,광주 남구 서문대로 799 주월동),35.1292132,126.8968709
0.613445378,0.393939394,0.457831325,0.886075949,0.56557377,현대오일뱅크㈜직영 백운셀프주유소,광주 남구 서문대로 781,35.1292199,126.8974453
0.411764706,0.363636364,0.193440428,0.455696203,0.221311475,송암공단주유소(H),광주 남구 송암로 49 (송하동),35.1094335,126.8773059
0.365546218,0.333333333,0.196787149,0.405063291,0.196721311,창조주유소,광주 남구 서문대로 452,35.1067807,126.8834541
0.600840336,0.393939394,0.372155288,0.962025316,0.475409836,국제주유소,광주 남구 봉선로 50 (주월동),35.1288364,126.9038657
