버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.654929577,0.588235294,0.599099099,0.806451613,0.558139535,SK에너지㈜ 은벽셀프주유소,전북 전주시 덕진구 안덕원로 318 (인후동1가),35.8375835,127.1617228
0.084507042,0.558823529,0.06006006,0.14516129,0.058139535,태정주유소,전북 전주시 덕진구 동부대로 1520 (고랑동),35.8802665,127.087475
0.274647887,0.911764706,0.124624625,0.112903226,0.209302326,유진주유소,전북 전주시 덕진구 원만성로 45 (팔복동3가),35.8533536,127.0851191
0.225352113,0.970588235,0.105105105,0.193548387,0.220930233,통큰셀프주유소,전북 전주시 덕진구 기린대로 950 (동산동),35.8650947,127.0816867
0.161971831,0.764705882,0.186186186,0.14516129,0.302325581,감수리주유소,전북 전주시 덕진구 감수길 35 (팔복동4가),35.8655321,127.1002971
0.218309859,0.735294118,0.243243243,0.193548387,0.279069767,북전주주유소,전북 전주시 덕진구 기린대로 911 (팔복동2가),35.8554553,127.095419
0.711267606,0.294117647,0.857357357,0.548387097,0.26744186,시티주유소,전북 전주시 덕진구 백제대로 629 (금암동),35.8427264,127.1355278
0.14084507,0.264705882,0.039039039,0.209677419,0.255813953,은일주유소,전북 전주시 완산구 쑥고개로 174,35.7958359,127.086404
0.76056338,0.647058824,0.605105105,0.903225806,0.418604651,삼천주유소,전북 전주시 완산구 성지산로 37,35.8008146,127.122075
1,0.470588235,0.843843844,0.741935484,0.813953488,(유)피노키오주유소,전북 전주시 완산구 백제대로 341 (중화산동2가),35.8231163,127.1253753
0.169014085,0.764705882,0.094594595,0.177419355,0.11627907,혁신주유소,전북 전주시 덕진구 온고을로 739 (반월동),35.8713998,127.067245
0.176056338,0.323529412,0.069069069,0.14516129,0.406976744,서전주주유소,전북 전주시 완산구 콩쥐팥쥐로 1613,35.8251019,127.0757553
0.021126761,0.205882353,0.006006006,0.032258065,0.011627907,동양주유소,전북 전주시 덕진구 전미로 231 (전미동2가),35.8884969,127.1051035
0.718309859,0.617647059,0.57957958,0.612903226,0.5,바울주유소,전북 전주시 완산구 전라감영로 4 (다가동2가),35.81308,127.1428548
0.056338028,0.411764706,0.028528529,0.032258065,0.151162791,(유)백석주유소,전북 전주시 덕진구 전미로 186 (전미동2가),35.8855158,127.1084198
0.176056338,0.794117647,0.082582583,0.14516129,0.23255814,남양주유소,전북 전주시 덕진구  반룡2길 8 (팔복동2가),35.8599938,127.0914689
0.408450704,0.529411765,0.462462462,0.403225806,0.186046512,샘터주유소,전북 전주시 덕진구 호성로 20 (우아동3가),35.8539324,127.1527514
0.401408451,0.617647059,0.115615616,0.225806452,0.127906977,흥국주유소,전북 전주시 덕진구 기린대로 961 (여의동),35.8474865,127.0742214
0.274647887,0.911764706,0.138138138,0.177419355,0.23255814,세진셀프주유소,전라북도 전주시 덕진구  기린대로 674 (팔복동2가),35.8583835,127.0857998
0.154929577,0.235294118,0.069069069,0.080645161,0.081395349,상림주유소,전북 전주시 완산구 콩쥐팥쥐로 1560,35.824755,127.0698097
0.795774648,0.5,0.840840841,0.887096774,0.755813953,청솔주유소,전북 전주시 완산구 중화산로 50 (중화산동2가),35.8146827,127.1184566
0.169014085,0.294117647,0.066066066,0.274193548,0.255813953,(유)호마주유소,전북 전주시 완산구 쑥고개로 198,35.7970968,127.0885314
0.197183099,0.529411765,0.069069069,0.161290323,0.197674419,현대오일뱅크(주)직영 호성주유소,전북 전주시 덕진구 초포다리로 91,35.8641478,127.159821
0.183098592,0.352941176,0.06006006,0.193548387,0.406976744,기린주유소,전북 전주시 완산구 콩쥐팥쥐로 1621,35.8249402,127.0767643
0.985915493,0.5,0.899399399,0.838709677,0.918604651,OK셀프주유소,전북 전주시 덕진구 기지로 221,35.8293872,127.1343073
0.176056338,0.294117647,0.069069069,0.080645161,0.406976744,그랑프리주유소,전북 전주시 완산구 콩쥐팥쥐로 1582 (상림동),35.8247936,127.0723591
0.147887324,0.5,0.115615616,0.161290323,0.069767442,현대오일뱅크㈜직영 전주IC주유소,전북 전주시 덕진구 번영로 480 (반월동),35.8736723,127.0596561
0,0.264705882,0.010510511,0,0.023255814,(유)황금물류주유소,전북 전주시 덕진구 삼례로 168 (고랑동),35.8929623,127.0773985
0.154929577,0.382352941,0.058558559,0.161290323,0.093023256,신명주유소,전북 전주시 덕진구 초포다리로 191,35.8724686,127.1571076
0.591549296,0.588235294,0.564564565,0.629032258,0.686046512,신협주유소,전북 전주시 완산구 온고을로 180 (효자동3가),35.8374957,127.1043307
0.767605634,0.558823529,0.848348348,0.709677419,0.581395349,어울림주유소,전북 전주시 덕진구 심방죽로 63 (인후동2가),35.8415245,127.1515251
0.323943662,0.352941176,0.250750751,0.451612903,0.441860465,우아주유소,전북 전주시 덕진구 아중로 220 (우아동1가),35.8282075,127.1734766
0.021126761,0.088235294,0.001501502,0.016129032,0.034883721,석구주유소,전북 전주시 완산구 구이로 1828 (석구동),35.7614393,127.125947
0.070422535,0.176470588,0.018018018,0.129032258,0.069767442,중인주유소,전북 전주시 완산구 우림로 1008 (중인동),35.777412,127.1034908
0.028169014,0.117647059,0.010510511,0.080645161,0.034883721,해성주유소,전북 전주시 완산구 우림로 934 (용복동),35.7743462,127.0962035
0.112676056,0.558823529,0.088588589,0.161290323,0.058139535,톨게이트주유소,전라북도 전주시 덕진구  기린대로 1144 (반월동),35.8804978,127.0705898
0.570422535,0.588235294,0.555555556,0.629032258,0.686046512,SK에너지(주) 서곡주유소,전북 전주시 완산구 온고을로 186 (효자동3가),35.8378254,127.1038255
0.845070423,0.5,0.966966967,0.85483871,0.662790698,SK에너지㈜ 대광제일주유소,전북 전주시 완산구 서신로 56 (서신동),35.8304426,127.1162104
0.661971831,0.647058824,0.561561562,0.887096774,0.546511628,SK에너지㈜ 코끼리주유소,전북 전주시 완산구 거마평로 47 (삼천동1가),35.7967327,127.1166791
0.274647887,0.823529412,0.106606607,0.209677419,0.081395349,골드주유소,전북 전주시 덕진구 혁신로 544 (여의동),35.861174,127.0688009
0.887323944,0.647058824,0.911411411,0.838709677,0.744186047,한흥주유소,전북 전주시 덕진구 건산로 166 (인후동1가),35.8331523,127.1551151
0.232394366,0.970588235,0.123123123,0.193548387,0.220930233,첨단주유소,"전북 전주시 덕진구 기린대로 894,  (동산동)",35.8629976,127.08704
0.197183099,0.617647059,0.100600601,0.177419355,0.081395349,행복날개2주유소,전북 전주시 덕진구 온고을로 715 (장동),35.8627324,127.061269
0.26056338,0.470588235,0.226726727,0.370967742,0.325581395,육일주유소,전북 전주시 덕진구 전미로 28 (송천동2가),35.8724553,127.1146633
0.077464789,0.205882353,0.066066066,0.14516129,0.151162791,평화동주유소,전북 전주시 완산구 구이로 1949 (석구동),35.7716131,127.1271529
0.366197183,0.617647059,0.472972973,0.403225806,0.523255814,송천주유소,전북 전주시 덕진구 송천4길 55 (송천동1가),35.8609874,127.1157907
0.556338028,0.588235294,0.635135135,0.548387097,0.5,(주)안국에너지 호반주유소,전북 전주시 덕진구 기린대로 600 (덕진동2가),35.8464115,127.1106533
0.535211268,0.470588235,0.342342342,0.758064516,0.430232558,동아주유소,전북 전주시 완산구 모악로 4741 (평화동2가),35.7925154,127.1315109
0.098591549,0.382352941,0.039039039,0.048387097,0.186046512,중앙주유소,전북 전주시 덕진구 전미로 148 (전미동2가),35.8823277,127.1104657
0.021126761,0.205882353,0.018018018,0,0.034883721,덕산주유소,전북 전주시 완산구 춘향로 4923 (색장동),35.7825809,127.1975163
0.852112676,0.529411765,0.668168168,0.887096774,0.674418605,새로운주유소,전북 전주시 완산구 문화광장로 22,35.8225598,127.1465178
