지역,상호,타입,주소,위도,경도
울산광역시,경암주유소,주유소,울산 중구 북부순환도로 147 (태화동),35.5529072,129.3000716
울산광역시,다향주유소,주유소,울산 중구 북부순환도로 189 (태화동),35.5551854,129.3002639
울산광역시,우정혁신주유소,주유소,울산 중구 북부순환도로 323,35.5670688,129.3155818
울산광역시,혁신주유소,주유소,울산 중구 북부순환도로 492 (교동),35.5619215,129.3162028
울산광역시,정다운주유소,주유소,울산 중구 명륜로 125 (교동),35.5605964,129.3164211
울산광역시,울산주유소,주유소,울산 중구 구교로 83 (학성동),35.5526342,129.3395036
울산광역시,행운주유소,주유소,울산 중구 구교로 137 (반구동),35.557302,129.3387717
울산광역시,현대오일뱅크㈜직영 성안셀프주유소,주유소,울산 중구 성안로 150,35.5740536,129.3158546
울산광역시,지에스칼텍스(주)기와주유소,주유소,울산 중구 화합로 316 (반구동),35.5542843,129.3411402
울산광역시,현대오일뱅크(주)직영 현대북부주유소,주유소,울산 중구 북부순환도로 649 (복산동),35.5630371,129.3270499
울산광역시,광신석유(주)직영 웅촌대로주유소,주유소,울산 울주군 웅촌면 웅촌로 676,35.4867062,129.2199587
울산광역시,천년에너지 광명주유소,주유소,울산 울주군 웅촌면 웅촌로 567,35.4786069,129.2198704
울산광역시,(주)흥연주유소,주유소,울산 울주군 웅촌면 웅촌로 377,35.4648187,129.2091882
울산광역시,태이주유소,주유소,울산 울주군 웅촌면 웅촌로 81,35.4424464,129.194479
울산광역시,(주)좋은기름나라 웅촌지점,주유소,울산 울주군 웅촌면 웅촌로 724,35.4874923,129.2248426
울산광역시,한마음주유소,주유소,울산 울주군 웅촌면 웅촌로 464,35.4701644,129.2167273
울산광역시,율리셀프주유소,주유소,울산 울주군 청량면 웅촌로 1044,35.5117456,129.2371526
울산광역시,율선주유소,주유소,울산 울주군 청량면 웅촌로 1035,35.510973,129.236465
울산광역시,현대오일뱅크 명성셀프주유소,주유소,울산 울주군 웅촌면 웅촌로 217,35.4521292,129.2027548
울산광역시,케이아이에스(주) 울주(함양방향)주유소,주유소,울산 울주군 삼동면 보은리 산 193-1,35.5131283,129.1286889
울산광역시,케이아이에스(주) 울주(울산방향)주유소,주유소,울산 울주군 삼동면 보은리 산 213-15,35.5106707,129.13048
울산광역시,㈜오일석유 언양(서울)주유소/충전소,주유소,울산 울주군 언양읍 경부고속도로 44,35.5979401,129.1418356
울산광역시,웅촌구도일주유소,주유소,울산 울주군 웅촌면 웅촌로 504,35.4728216,129.2194856
울산광역시,진성주유소,주유소,울산 울주군 청량읍 남부순환도로 261,35.5279737,129.2713102
울산광역시,세일석유(주) 남부순환로주유소,주유소,울산 울주군 청량면 남부순환도로 240,35.5284347,129.2688664
울산광역시,대성주유소,주유소,울산 울주군 온양읍 남창로 950,35.4594371,129.2906419
울산광역시,원주유소,주유소,울산 울주군 두동면 두동로 832,35.6368542,129.2177064
울산광역시,망양제일주유소,주유소,울산 울주군 온양읍 남창로 840,35.4504204,129.2864102
울산광역시,이림석유(주)작천정주유소,주유소,울산 울주군 삼남면 반구대로 607,35.5475095,129.114915
울산광역시,우진주유소,주유소,울산 울주군 온양읍 남창로 905,35.4560181,129.2890671
울산광역시,대복주유소,주유소,울산 울주군 웅촌면 웅촌로 671,35.4870571,129.2189512
울산광역시,청량IC주유소,주유소,울산 울주군 청량면 남창로 1301,35.4828911,129.2947031
울산광역시,온산셀프주유소,주유소,울산 울주군 온산읍 덕신로 2,35.4379164,129.2855626
울산광역시,방기주유소,주유소,울산 울주군 삼남면 하방로 26,35.50523,129.0896668
울산광역시,상북농협주유소,주유소,울산 울주군 상북면 길천산업로 139,35.5901737,129.0859035
울산광역시,울산KTX셀프주유소,주유소,울산 울주군 언양읍 언양로 136,35.5564677,129.1398847
울산광역시,푸른주유소,주유소,울산 울주군 범서읍 울밀로 2823,35.5582811,129.2572115
울산광역시,옹기마을셀프주유소,주유소,울산 울주군 온양읍 남창로 647,35.4342346,129.2811407
울산광역시,당월주유소,주유소,울산 울주군 온산읍 우봉강양로 2,35.391759,129.345164
울산광역시,온양주유소,주유소,울산 울주군 온양읍 남창로 366,35.4127473,129.2706185
울산광역시,광신직영(경남셀프),주유소,울산 울주군 온양읍 남창로 18,35.3865076,129.2554638
울산광역시,삼호주유소,주유소,울산 울주군 범서읍 울밀로 2812,35.5579271,129.2557225
울산광역시,기분좋은주유소,주유소,울산 울주군 범서읍 울밀로 2330,35.5719901,129.209635
울산광역시,범서주유소,주유소,울산 울주군 범서읍 송현길 83,35.5685687,129.231976
울산광역시,창일주유소,주유소,울산 울주군 청량면 온산로 372,35.4677317,129.3236922
울산광역시,대양석유(주)해룡주유소,주유소,울산 울주군 범서읍 울밀로 2373,35.5732195,129.21385
울산광역시,럭키스파밸리 직영주유소,주유소,울산 울주군 범서읍 울밀로 2846,35.5656909,129.2319888
울산광역시,지에스칼텍스(주)구영주유소,주유소,울산 울주군 범서읍 구영로 206,35.5661937,129.2474955
울산광역시,아울렛주유소,주유소,울산 울주군 웅촌면 웅촌로 532,35.475887,129.2202866
울산광역시,중앙주유소,주유소,울산 울주군 언양읍 언양로 368,35.5491219,129.1609603
울산광역시,소나무주유소,주유소,울산 울주군 언양읍 언양로 529,35.5536325,129.1770014
울산광역시,대성주유소,주유소,울산 울주군 청량면 온산로 714,35.4908792,129.3079961
울산광역시,51주유소,주유소,울산 울주군 언양읍 언양로 629,35.5598873,129.1844885
울산광역시,내동주유소,주유소,울산 울주군 범서읍 관문로 288,35.6092289,129.2800024
울산광역시,성산주유소,주유소,울산 울주군 범서읍 관문로 600,35.6348835,129.2878536
울산광역시,진하셀프주유소,주유소,울산 울주군 서생면 해맞이로 1584,35.383088,129.3421515
울산광역시,온양농협주유소,주유소,울산 울주군 온양읍 온양로 195,35.4111529,129.2842016
울산광역시,백경주유소,주유소,울산 울주군 온산읍 덕신로 478,35.4388943,129.331795
울산광역시,태원디앤씨(주)태원주유소,주유소,울산광역시 울주군 두동로 348,35.5965113,129.2337129
울산광역시,태평양주유소,주유소,울산 울주군 해맞이로 1701,35.3905661,129.3337032
울산광역시,현대주유소,주유소,울산 울주군 언양읍 남천로 262,35.5701354,129.1082696
울산광역시,언양주유소,주유소,울산 울주군 언양읍 남천로 224,35.5675237,129.1098001
울산광역시,세명셀프주유소,주유소,울산 울주군 온산읍 온산로 298,35.4670807,129.3319952
울산광역시,서진셀프주유소,주유소,울산 울주군 웅촌면 삼동로 1659,35.4866498,129.2153735
울산광역시,주식회사 동양주유소,주유소,울산 울주군 남창로 1122,35.474513,129.29438
울산광역시,곡천주유소,주유소,울산 울주군 웅촌면 웅촌로 343,35.4625085,129.206947
울산광역시,온양IC주유소,주유소,울산광역시 울주군 온양읍 남창로 484,35.4199419,129.2800765
울산광역시,행복주유소,주유소,울산 울주군 청량면 온산로 352,35.4677439,129.3257857
울산광역시,성일주유소,주유소,울산 울주군 언양읍 반구대로 1303,35.6045574,129.141042
울산광역시,통도IC주유소,주유소,울산 울주군 삼남면 반구대로 38,35.5012767,129.092854
울산광역시,조일주유소,주유소,울산 울주군 삼동면 삼동로 176,35.4977943,129.1098013
울산광역시,동산휴게소주유소,주유소,울산 울주군 두서면 반구대로 2319,35.6872925,129.185029
울산광역시,삼성주유소,주유소,울산 울주군 삼남면 반구대로 1,35.4983795,129.0913025
울산광역시,하이테크Self주유소,주유소,울산 울주군 삼남면 반구대로 133,35.5099214,129.0947448
울산광역시,직동토탈주유소,주유소,울산 울주군 언양읍 반구대로 964,35.5756405,129.1315753
울산광역시,인보주유소,주유소,울산 울주군 두서면 노동길 17,35.6414743,129.1597155
울산광역시,강남주유소,주유소,울산 울주군 삼남면 반구대로 682,35.5537489,129.1184723
울산광역시,굿모닝주유소,주유소,울산 울주군 두동면 대밀길 39,35.6533192,129.2027214
울산광역시,청량주유소,주유소,울산 울주군 청량면 온산로 606,35.481305,129.3093682
울산광역시,동상주유소,주유소,울산 울주군 온양읍 덕남로 275,35.4197784,129.2960793
울산광역시,덕신주유소,주유소,울산 울주군 온산읍 덕신로 218,35.4337987,129.3054247
울산광역시,나들목주유소,주유소,울산 울주군 삼남면 반구대로 722,35.556255,129.1209469
울산광역시,세일석유(주)구도일주유소온산공단,주유소,울산 울주군 온산읍 산암로 35,35.4386746,129.3347914
울산광역시,으뜸주유소,주유소,울산 울주군 웅촌면 웅촌로 553,35.4774405,129.2200666
울산광역시,대한주유소,주유소,울산 울주군 청량면 청량천변로 513,35.5034956,129.2861285
울산광역시,가지산주유소,주유소,울산 울주군 상북면 찬물내기길 2,35.6011975,129.0810957
울산광역시,금강주유소,주유소,울산 울주군 상북면 상북로 255,35.5884234,129.0919493
울산광역시,남창셀프＆서비스주유소,주유소,울산 울주군 온양읍 남창로 439,35.4175925,129.2759544
울산광역시,청원주유소,주유소,울산 울주군 상북면 석남로 864,35.6136893,129.0708497
울산광역시,구도일주유소 구영햇살,주유소,울산 울주군 범서읍 구영로 240,35.5642276,129.2505669
울산광역시,만수르에너지,주유소,울산 울주군 삼남면 반구대로 498,35.5380581,129.1122953
울산광역시,능산주유소,주유소,울산 울주군 상북면 상북로 90,35.5769168,129.1025841
